No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
633,0.759998988,0.274421461,0.285413502,0.183289896,0.114642948,0.914998331,0.91125731,0.203852371,0.147974517,0.263866459,0.249363166,0.21285584,0.146409587,2.751337951
634,0.790855045,0.33576228,0.348604499,0.204629243,0.09740792,0.94395278,0.938250095,0.194591439,0.132229688,0.185233338,0.172518286,0.179365875,0.095398759,2.127467301
635,0.54839122,0.063600084,0.068960933,0.123029402,0.22828016,0.887946852,0.886136586,0.188098208,0.145132106,0.086275111,0.073588991,0.153792299,0.137234234,3.569339561
636,0.552524994,0.063392319,0.068627337,0.1250396,0.226483179,0.887189514,0.887707582,0.1883541,0.145081882,0.208719161,0.194594031,0.154712839,0.137249771,3.548503716
639,0.528278612,0.062198152,0.067438665,0.114027829,0.237040133,0.886902199,0.883827916,0.199535184,0.157407604,0.056007776,0.041500046,0.191686224,0.196094475,4.091988902
640,0.530460022,0.061322863,0.070073527,0.117980292,0.23805734,0.889006336,0.887429808,0.198080845,0.155706177,0.158843931,0.145849729,0.189297171,0.186830745,3.947882469
641,0.518167772,0.042744282,0.049341837,0.113766967,0.244170576,0.845463349,0.843674094,0.208004854,0.168257117,0.248466477,0.237177032,0.223516394,0.258225018,4.621137871
642,0.462683585,0.024884202,0.028623637,0.075472009,0.272649859,0.854066708,0.854777816,0.208693604,0.174200346,0.117746873,0.107526852,0.207965874,0.276486146,5.317913778
643,0.547900403,0.063520906,0.068877686,0.122793139,0.228695041,0.886350446,0.886648893,0.188098208,0.14538215,0.086911426,0.074227724,0.155920804,0.137684794,3.532172483
645,0.823478046,0.146418313,0.150524262,0.607200332,0.078378411,0.84242816,0.841876545,0.279195168,0.214614101,0.063046485,0.051096711,0.827616738,0.881497173,4.260412496
646,0.857584406,0.543111306,0.557077621,0.228555658,0.062393023,0.926525804,0.920533829,0.213269834,0.146893757,0.303822361,0.289946407,0.257914886,0.143587688,2.22690036
647,0.714167544,0.20023247,0.209557886,0.196946799,0.129496162,0.894114265,0.89061202,0.206776603,0.152197353,0.212534842,0.199928372,0.223421636,0.166428561,2.979631945
648,0.714592919,0.196635869,0.205885899,0.194535947,0.132352838,0.894724237,0.891229463,0.203474715,0.14897795,0.196847427,0.184490918,0.209716086,0.153534501,2.928425824
649,0.800682302,0.312311826,0.323048609,0.246827526,0.086511064,0.912240517,0.908148855,0.215710881,0.156765733,0.183170094,0.171136962,0.267735852,0.189148349,2.825894961
650,0.672906156,0.152147518,0.162121253,0.185771623,0.144859229,0.902991527,0.901496844,0.202324602,0.150817172,0.134897251,0.122577117,0.20651414,0.161780767,3.133553321
651,0.686180042,0.163952284,0.174514135,0.188750489,0.141160297,0.915047874,0.915630089,0.20054908,0.146461591,0.167504462,0.154587906,0.199734228,0.141894792,2.841672022
652,0.690433793,0.172414009,0.182383964,0.189618758,0.13428728,0.920945012,0.91725899,0.20309423,0.148113055,0.163560749,0.150678128,0.211034403,0.149827641,2.839871383
653,0.689397623,0.192379338,0.203751005,0.173635649,0.153999092,0.871468283,0.867854529,0.224070111,0.177335064,0.086197846,0.072307035,0.295256413,0.314252922,4.25735609
655,0.576433258,0.082000787,0.091077684,0.122851217,0.234773287,0.783006006,0.779054731,0.278334224,0.236841332,0.146630628,0.136564863,0.632653005,1.280283105,8.094693903
656,0.644722327,0.037859393,0.031311607,0.26727695,0.164386096,0.797206408,0.786098386,0.288170737,0.242866867,0.187873023,0.178020421,0.76773071,1.325001818,6.903471753
