No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
1569,0.4333654218881464,0.0139319473091475,0.006295911995774686,0.041114549953485506,0.3336547572611612,0.9011873275827695,0.9039553998908788,0.15870156186775786,0.12012412445864179,0.03105177115813828,0.01964022617319049,0.087596342,0.06661185,3.041764004
1570,0.23759142565893332,0.005768251598157831,0.006901489138865166,0.033860137322530494,0.3932050755055897,0.8759515655551784,0.8737263791834345,0.1591571209434136,0.13112377062310554,0.1721913527888922,0.16432319976651508,0.08526251,0.087055926,4.084136205
1571,0.23685847158570467,0.005513486349150103,0.006182768845018664,0.030856956975511222,0.39530946833564845,0.8758780406329136,0.8732590379257448,0.15777800012552223,0.12990426771080688,0.15376032492900518,0.14608051911879588,0.081264953,0.084818621,4.174917618
1573,0.6702066603274865,0.0643614870625892,0.053058182801900805,0.21274187195839636,0.20065063227632246,0.8488085741421891,0.8577849098897278,0.24008473814273623,0.18704688522855106,0.038997984440362427,0.02710942866300882,0.424036359,0.451839046,4.26226701
1574,0.5231948333718351,0.031016042136292166,0.02754081721195345,0.10406743945803713,0.30981413587644624,0.8401637194336269,0.836767170051634,0.24162821067476425,0.2007731648999858,0.18993631779053563,0.18102160077432483,0.373866494,0.578284223,6.187066584
1575,0.5557905662266542,0.011191714465279189,0.013410197758671853,0.0678415457588871,0.41558861729419516,0.789714284322515,0.7966771843248439,0.2642112168434606,0.2277255362570999,0.11406255879184984,0.10527551112490682,0.429873982,0.900084153,8.375330359
1581,0.41465873243882395,0.008409422457785677,0.010553545877177814,0.08894246361455588,0.2744668344565884,0.8179536801995427,0.8318966418005321,0.23743563524048805,0.19488293140507873,0.14310639427807006,0.13295150435255457,0.342650046,0.487428986,5.690108514
1582,0.5333296685629673,0.01780343908983488,0.0250968765441731,0.11077431581567386,0.24338655189511446,0.7926904646246536,0.7934088148862182,0.295795926372463,0.2536239387956916,0.0586765963663359,0.0470651447937983,0.654488089,1.534126417,9.376038726
1583,0.5901041601906029,0.0313978284697153,0.028976313341631296,0.19717223208280818,0.2287990107654189,0.836215148800829,0.831852646593163,0.24045215020727795,0.1952441836382075,0.12984139645155968,0.12010346634091948,0.392599236,0.506029127,5.15568122
1585,0.6256938795499051,0.042394190773858476,0.044901546014262106,0.23610223831194388,0.18056367786484404,0.8934380250238249,0.8929808601114798,0.22279058510704186,0.1700254833795592,0.15002381088546618,0.1397432255500123,0.305004916,0.276800709,3.630114722
1586,0.4097221994991917,0.06082514294391246,0.06389574107791517,0.09557088143033092,0.24448798410438627,0.8682303475480283,0.8719948227022256,0.2098768900658523,0.16851527992291476,0.252735869095031,0.24244402136000132,0.228195444,0.259881041,4.555411562
1588,0.5902775823597151,0.04075075004504186,0.046977741059928926,0.17984933420150284,0.23158345738295855,0.8312566364667847,0.8297695598001296,0.2512899778037342,0.20886416535199076,0.28550988278876327,0.27517490048233767,0.4408499,0.669736576,6.076776481
1589,0.7090194143391557,0.10090306688431377,0.07561948609433002,0.27839995685863067,0.17668579673049833,0.8325171307841116,0.8343838806671405,0.2543737239717957,0.20455070972659084,0.09460358269879149,0.08663165849529586,0.494820906,0.627545115,5.072907045
1594,0.33012578669858506,0.021497776227172513,0.02254404622754485,0.06543128360212241,0.32061351998414656,0.851511008306806,0.8474859337617214,0.2129562872038624,0.1807598463172952,0.23389023968836042,0.22799242803664016,0.217753493,0.322393198,5.92216811
1596,0.5492757824775549,0.019889766427025835,0.0234964660690861,0.13793455634219623,0.3170070605378583,0.8556571179005807,0.8538474466507967,0.226052586982599,0.18597046346709073,0.10989204432675469,0.09835119131866008,0.299982543,0.406569932,5.421247889
1597,0.4742668768674241,0.013753708045532359,0.006283394547302215,0.10772457224368523,0.29619306589566247,0.8243094809671956,0.812845099538833,0.25734659070793875,0.22130038796615809,0.2525315651488451,0.24482147262856474,0.490466692,1.037003433,8.457279158
